#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 11 04 03 00 349  3.6  4.4  1.70 13.79  8.28 287 1018.2  14.6  13.1 999.0 99.0 99.00
2007 11 04 04 00 358  1.5  2.3  1.72 14.81  8.03 281 1018.4  14.9  13.1 999.0 99.0 99.00
2007 11 04 05 00 334  3.4  4.0  1.53 14.81  7.97 284 1018.6  16.1  13.1 999.0 99.0 99.00
2007 11 04 06 00 326  3.1  3.9  1.52 14.81  8.46 279 1018.7  15.2  13.1 999.0 99.0 99.00
2007 11 04 07 00 321  2.4  3.1  1.59 14.81  8.98 293 1018.6  14.4  13.0 999.0 99.0 99.00
2007 11 04 08 00 349  1.5  2.0  1.55 13.79  8.82 287 1018.5  13.5  13.0 999.0 99.0 99.00
2007 11 04 09 00 359  3.0  3.4  1.68 13.79  9.14 293 1018.0  13.4  13.0 999.0 99.0 99.00
2007 11 04 10 00  75  1.3  1.8  1.56 12.90  8.99 287 1017.8  13.5  12.9 999.0 99.0 99.00
2007 11 04 11 00  67  2.2  2.9  1.51 13.79  8.78 289 1017.5  14.2  13.0 999.0 99.0 99.00
2007 11 04 12 00 101  5.7  7.5  1.57 12.90  8.53 292 1017.2  15.4  13.0 999.0 99.0 99.00
2007 11 04 13 00  99  6.1  7.2  1.50 13.79  7.46 282 1017.1  15.5  13.0 999.0 99.0 99.00
2007 11 04 14 00 101  6.4  7.5  1.55 12.90  7.36 291 1017.0  15.3  12.9 999.0 99.0 99.00
2007 11 04 15 00  94  6.9  8.3  1.54 14.81  6.82 274 1017.3  15.5  12.9 999.0 99.0 99.00
2007 11 04 17 00  94  5.9  7.4  1.59 14.81  7.08 273 1018.5  15.7  12.9 999.0 99.0 99.00
2007 11 04 18 00  96  7.6 10.0  1.49 13.79  6.46 293 1018.4  16.4  12.9 999.0 99.0 99.00
2007 11 04 19 00 100  6.5  7.6  1.48 13.79  6.89 296 1018.3  16.2  12.9 999.0 99.0 99.00
2007 11 04 20 00 106  5.9  7.0  1.52 13.79  7.30 291 1017.9  16.5  13.0 999.0 99.0 99.00
2007 11 04 21 00 105  4.1  5.1  1.51 13.79  7.91 292 1017.3  16.9  13.2 999.0 99.0 99.00
2007 11 04 22 00 357  2.4  3.2  1.57 12.12  8.02 306 1016.9  14.9  13.3 999.0 99.0 99.00
2007 11 04 23 00 262  1.9  2.4  1.62 13.79  8.77 296 1016.8  14.6  13.5 999.0 99.0 99.00
2007 11 05 00 00 261  2.1  2.7  1.45 12.12  8.27 305 1016.7  14.6  13.6 999.0 99.0 99.00
2007 11 05 01 00 202  1.6  2.5  1.46 12.90  8.29 304 1016.5  14.9  13.6 999.0 99.0 99.00
2007 11 05 02 00 205  2.3  2.7  1.59 12.90  8.77 295 1016.8  11.8  13.6 999.0 99.0 99.00
2007 11 05 03 00 201  3.3  3.8  1.48 12.90  8.89 301 1017.1  11.2  13.4 999.0 99.0 99.00
2007 11 05 05 00 199  3.1  3.9  1.52 12.12  8.38 301 1017.9  11.2  13.2 999.0 99.0 99.00
2007 11 05 06 00 187  3.0  4.0  1.32 11.43  7.94 303 1018.0  11.2  13.2 999.0 99.0 99.00
2007 11 05 07 00 158  2.1  3.3  1.36 12.12  8.00 294 1018.0  11.1  13.1 999.0 99.0 99.00
2007 11 05 08 00 178  2.0  3.0  1.41 12.12  8.00 296 1017.9  11.1  13.1 999.0 99.0 99.00
2007 11 05 09 00 181  2.0  3.2  1.42 12.12  7.68 295 1017.7  10.9  13.1 999.0 99.0 99.00
2007 11 05 10 00 177  1.7  3.3  1.48 12.12  8.46 295 1017.8  10.6  13.1 999.0 99.0 99.00
2007 11 05 11 00 228  0.9  1.4  1.36 16.00  8.05 233 1017.7  10.7  13.2 999.0 99.0 99.00
2007 11 05 12 00 175  1.3  2.2  1.43 11.43  8.35 303 1017.6  10.2  13.2 999.0 99.0 99.00
2007 11 05 14 00 263  1.5  2.7  1.33 12.12  8.34 312 1017.5  10.1  13.2 999.0 99.0 99.00
2007 11 05 15 00 196  2.1  3.3  1.31 11.43  8.21 307 1017.8   9.8  13.2 999.0 99.0 99.00
2007 11 05 16 00 246  0.4  1.0  1.41 10.81  8.20 302 1018.5  10.1  13.1 999.0 99.0 99.00
2007 11 05 17 00 168  1.8  3.8  1.29 11.43  7.69 311 1018.9  10.1  13.1 999.0 99.0 99.00
2007 11 05 18 00 168  1.3  3.0  1.37 12.12  8.22 301 1018.9  10.4  13.2 999.0 99.0 99.00
2007 11 05 19 00 152  2.2  3.2  1.25 12.12  8.03 280 1019.0  10.7  13.3 999.0 99.0 99.00
2007 11 05 20 00 198  1.3  2.8  1.24 10.81  8.14 314 1018.5  11.1  13.3 999.0 99.0 99.00
2007 11 05 21 00 202  1.6  2.7  1.16 10.81  8.28 302 1017.8  11.2  13.4 999.0 99.0 99.00
2007 11 05 22 00 242  2.0  3.4  1.14 10.81  8.57 309 1017.5  11.3  13.5 999.0 99.0 99.00
2007 11 05 23 00 202  2.4  3.5  1.15 10.81  8.48 302 1017.3  11.4  13.5 999.0 99.0 99.00
2007 11 06 00 00 224  2.1  3.5  1.13 12.12  8.72 300 1017.3  11.5  13.5 999.0 99.0 99.00
2007 11 06 01 00 290  1.2  2.0  1.19 11.43  9.21 298 1017.0  11.3  13.3 999.0 99.0 99.00
2007 11 06 02 00 267  1.9  3.5  1.10 16.00  8.72 218 1017.2  10.9  13.2 999.0 99.0 99.00
2007 11 06 03 00 246  2.7  3.8  1.06 14.81  8.69 230 1017.2  10.6  13.2 999.0 99.0 99.00
2007 11 06 04 00 228  1.8  2.6  1.04 16.00  8.52 221 1017.1  10.7  13.2 999.0 99.0 99.00
2007 11 06 05 00 260  1.5  3.5  1.12 16.00  9.14 229 1017.3  10.9  13.2 999.0 99.0 99.00
2007 11 06 06 00 209  2.3  3.3  1.05 21.05  8.20 221 1017.5  10.9  13.2 999.0 99.0 99.00
2007 11 06 07 00 192  0.6  2.0  1.14 21.05  8.64 210 1017.5  11.1  13.2 999.0 99.0 99.00
2007 11 06 08 00 202  1.6  2.9  1.09 21.05  8.28 213 1017.3  11.3  13.2 999.0 99.0 99.00
2007 11 06 09 00 262  2.0  2.8  1.08 21.05  8.75 216 1017.4  11.1  13.3 999.0 99.0 99.00
2007 11 06 10 00 300  1.3  2.3  1.18 21.05  9.08 208 1017.4  10.9  13.2 999.0 99.0 99.00
2007 11 06 11 00 198  0.4  1.1  1.02 21.05  8.46 201 1017.0  10.7  13.2 999.0 99.0 99.00
2007 11 06 12 00  46  0.4  1.0  1.08 21.05  8.62 202 1016.7  10.7  13.2 999.0 99.0 99.00
2007 11 06 13 00 315  0.9  1.5  1.17 21.05  9.19 208 1016.7  10.5  13.2 999.0 99.0 99.00
2007 11 06 14 00 348  1.2  2.5  1.12 21.05  9.43 197 1016.7  10.7  13.2 999.0 99.0 99.00
2007 11 06 15 00 321  2.1  3.0  1.17 21.05 10.04 200 1017.1  10.5  13.2 999.0 99.0 99.00
2007 11 06 16 00 321  2.0  3.7  1.09 21.05  9.37 209 1017.7  10.2  13.2 999.0 99.0 99.00
2007 11 06 17 00 332  3.0  3.9  1.28 21.05 10.27 198 1018.1   9.7  13.2 999.0 99.0 99.00
2007 11 06 18 00 343  2.2  4.1  1.15 19.05  9.15 201 1018.2   9.4  13.1 999.0 99.0 99.00
2007 11 06 19 00 344  3.6  5.2  1.04 19.05  8.43 202 1018.0   9.8  13.1 999.0 99.0 99.00
2007 11 06 20 00 348  6.2  7.9  1.14 19.05  8.19 202 1017.0  10.0  13.1 999.0 99.0 99.00
2007 11 06 21 00 334  4.5  5.3  1.14 19.05  7.22 201 1016.9  10.3  13.1 999.0 99.0 99.00
2007 11 06 22 00 330  3.8  5.9  1.10 19.05  7.00 217 1016.2  10.4  13.1 999.0 99.0 99.00
2007 11 06 23 00 325  6.0  7.7  1.13 19.05  6.63 208 1016.0  10.6  13.2 999.0 99.0 99.00
2007 11 07 00 00 336  6.8  8.2  1.28 19.05  6.52 201 1015.7  10.9  13.1 999.0 99.0 99.00
2007 11 07 01 00 334  7.0  8.4  1.34 19.05  6.35 198 1015.4  10.9  13.1 999.0 99.0 99.00
2007 11 07 02 00 335  7.2  9.0  1.33 19.05  5.96 199 1015.5  10.9  13.1 999.0 99.0 99.00
2007 11 07 03 00 337  6.4  8.5  1.35 19.05  6.05 199 1015.5  10.8  13.1 999.0 99.0 99.00
2007 11 07 04 00 332  5.9  7.0  1.21 19.05  5.88 205 1015.8  10.9  13.1 999.0 99.0 99.00
2007 11 07 05 00 330  4.8  6.4  1.20 19.05  5.66 196 1016.4  10.8  13.0 999.0 99.0 99.00
2007 11 07 06 00 336  4.1  5.7  1.25 19.05  6.24 190 1016.8  10.7  13.0 999.0 99.0 99.00
2007 11 07 07 00 348  3.4  4.8  1.13 19.05  6.15 209 1016.9  10.5  13.0 999.0 99.0 99.00
2007 11 07 08 00 332  1.2  3.4  1.24 19.05  6.64 221 1017.1  10.0  13.1 999.0 99.0 99.00
2007 11 07 09 00 316  1.8  2.9  1.21 19.05  6.73 206 1017.3  10.0  13.1 999.0 99.0 99.00
2007 11 07 10 00 322  1.8  2.8  1.32 17.39  7.26 208 1017.1  10.2  13.1 999.0 99.0 99.00
2007 11 07 11 00 291  1.2  1.7  1.32 17.39  7.47 201 1016.8   9.8  13.1 999.0 99.0 99.00
2007 11 07 12 00 349  1.2  2.7  1.18 17.39  6.40 200 1016.9   9.9  13.1 999.0 99.0 99.00
2007 11 07 13 00 297  0.9  1.7  1.12 17.39  6.70 207 1017.1   9.6  13.1 999.0 99.0 99.00
2007 11 07 14 00 300  1.8  2.5  1.27 17.39  7.59 207 1016.9   9.8  13.1 999.0 99.0 99.00
2007 11 07 15 00 104  0.6  2.1  1.12 17.39  6.87 190 1016.9   9.6  13.1 999.0 99.0 99.00
2007 11 07 16 00 243  1.0  1.7  1.23 17.39  7.63 199 1017.8   9.4  13.0 999.0 99.0 99.00
2007 11 07 17 00 171  0.9  1.9  1.12 17.39  7.61 202 1018.4   9.6  13.0 999.0 99.0 99.00
2007 11 07 18 00 218  1.5  2.2  1.14 17.39  7.69 207 1018.4   9.8  13.1 999.0 99.0 99.00
2007 11 07 19 00 159  1.5  2.4  1.11 17.39  7.26 204 1018.5   9.7  13.2 999.0 99.0 99.00
2007 11 07 20 00 200  2.8  4.1  1.24 17.39  7.92 201 1018.0  10.2  13.2 999.0 99.0 99.00
2007 11 07 21 00 199  2.8  3.8  1.16 17.39  7.79 201 1018.1  10.4  13.2 999.0 99.0 99.00
2007 11 07 22 00 199  3.1  4.3  1.14 16.00  7.62 210 1017.9  10.8  13.2 999.0 99.0 99.00
2007 11 07 23 00 211  2.4  4.1  1.02 17.39  7.53 214 1018.0  11.0  13.2 999.0 99.0 99.00
2007 11 08 00 00 196  2.5  4.0  1.10 17.39  8.12 221 1018.0  10.9  13.1 999.0 99.0 99.00
2007 11 08 01 00 233  2.0  3.5  1.17 17.39  8.51 219 1018.0  10.9  13.1 999.0 99.0 99.00
2007 11 08 02 00 221  2.5  4.2  1.05 17.39  7.73 228 1018.3  11.0  13.2 999.0 99.0 99.00
2007 11 08 03 00 197  2.7  3.9  1.11 16.00  8.17 212 1018.6  11.2  13.1 999.0 99.0 99.00
2007 11 08 04 00 211  2.9  4.4  1.01 16.00  7.88 209 1018.7  11.3  13.1 999.0 99.0 99.00
2007 11 08 05 00 177  2.5  3.2  1.06 16.00  7.93 203 1018.8  11.6  13.1 999.0 99.0 99.00
2007 11 08 06 00 209  3.1  4.3  1.01 17.39  7.94 225 1019.0  11.8  13.1 999.0 99.0 99.00
2007 11 08 07 00 185  3.6  4.9  1.07 16.00  8.19 209 1018.9  12.1  13.1 999.0 99.0 99.00
2007 11 08 08 00 201  3.6  5.7  1.12 17.39  8.44 225 1018.7  12.2  13.1 999.0 99.0 99.00
2007 11 08 09 00 205  4.4  5.6  1.01 16.00  8.02 224 1018.3  12.3  13.1 999.0 99.0 99.00
2007 11 08 10 00 228  3.7  4.9  1.02 17.39  8.10 210 1018.3  12.2  13.1 999.0 99.0 99.00
2007 11 08 11 00 209  3.2  4.9  1.05 16.00  8.35 227 1018.0  12.3  13.1 999.0 99.0 99.00
2007 11 08 12 00 251  2.8  4.7  1.04 16.00  8.04 221 1017.8  12.4  13.1 999.0 99.0 99.00
2007 11 08 13 00 249  4.2  6.5  1.00 16.00  8.16 218 1018.1  12.4  13.1 999.0 99.0 99.00
2007 11 08 14 00 262  2.1  3.0  1.03 16.00  8.37 220 1018.1  12.5  13.1 999.0 99.0 99.00
2007 11 08 15 00 224  2.4  3.5  0.92 16.00  7.94 225 1018.3  12.7  13.1 999.0 99.0 99.00
2007 11 08 16 00 225  2.4  3.7  1.00 16.00  8.29 217 1018.9  12.9  13.1 999.0 99.0 99.00
2007 11 08 17 00 160  1.6  2.2  1.03 16.00  7.95 217 1018.9  12.9  13.1 999.0 99.0 99.00
2007 11 08 18 00 149  2.4  3.0  0.94 16.00  7.42 211 1018.7  12.9  13.1 999.0 99.0 99.00
2007 11 08 19 00 147  2.1  2.8  0.94 16.00  7.82 214 1018.7  13.0  13.1 999.0 99.0 99.00
2007 11 08 20 00 130  1.8  2.3  0.99 14.81  7.99 213 1017.8  13.0  13.2 999.0 99.0 99.00
2007 11 08 21 00 140  2.1  2.9  0.99 16.00  7.72 212 1017.2  12.8  13.2 999.0 99.0 99.00
2007 11 08 22 00 113  1.8  2.2  0.97 16.00  8.24 200 1016.9  12.8  13.3 999.0 99.0 99.00
2007 11 08 23 00 103  1.6  2.0  0.98 14.81  8.24 219 1016.6  12.8  13.3 999.0 99.0 99.00
2007 11 09 00 00 115  1.3  1.7  1.03 14.81  8.86 212 1016.6  13.0  13.3 999.0 99.0 99.00
2007 11 09 01 00 128  1.7  2.2  0.88 16.00  7.73 217 1016.3  13.0  13.3 999.0 99.0 99.00
2007 11 09 02 00 139  1.9  2.4  0.93 16.00  8.47 203 1016.2  13.0  13.3 999.0 99.0 99.00
2007 11 09 03 00 164  1.9  2.5  0.93 16.00  8.74 210 1016.0  13.1  13.2 999.0 99.0 99.00
2007 11 09 04 00 185  2.9  3.8  1.09 14.81  8.73 230 1016.2  13.2  13.2 999.0 99.0 99.00
2007 11 09 05 00 207  3.4  4.4  0.93 14.81  7.25 221 1016.6  13.2  13.2 999.0 99.0 99.00
2007 11 09 06 00 192  3.2  3.9  0.95 13.79  7.22 234 1016.9  13.1  13.1 999.0 99.0 99.00
2007 11 09 07 00 206  3.2  4.0  0.93 14.81  6.60 233 1016.7  13.1  13.1 999.0 99.0 99.00
2007 11 09 08 00 182  2.5  3.2  0.92 16.00  6.38 217 1016.8  13.0  13.1 999.0 99.0 99.00
2007 11 09 09 00 150  2.4  3.0  0.94 16.00  6.65 209 1016.8  13.2  13.1 999.0 99.0 99.00
2007 11 09 10 00 127  2.3  2.9  0.92 16.00  6.48 213 1016.6  13.1  13.0 999.0 99.0 99.00
2007 11 09 11 00 140  2.5  3.0  0.95 16.00  6.67 211 1016.2  13.0  13.0 999.0 99.0 99.00
2007 11 09 12 00 157  2.9  3.4  0.94 13.79  6.57 232 1015.8  13.1  13.0 999.0 99.0 99.00
2007 11 09 13 00  84  2.6  3.5  0.98 14.81  6.96 215 1015.9  13.2  13.0 999.0 99.0 99.00
2007 11 09 14 00  45  1.7  2.2  0.97 16.00  6.93 201 1016.2  13.1  13.0 999.0 99.0 99.00
2007 11 09 15 00 143  5.7  6.8  0.92 14.81  6.64 201 1015.4  13.0  13.0 999.0 99.0 99.00
2007 11 09 16 00 114  5.1  6.1  0.89 14.81  6.58 201 1016.0  13.2  13.0 999.0 99.0 99.00
2007 11 09 17 00  72  4.8  5.9  0.90 14.81  6.32 213 1016.8  13.2  13.0 999.0 99.0 99.00
2007 11 09 18 00  75  2.4  3.2  1.01 13.79  6.11 219 1016.9  13.3  13.0 999.0 99.0 99.00
2007 11 09 19 00 103  1.3  1.7  0.93 13.79  5.99 228 1017.5  13.7  13.3 999.0 99.0 99.00
2007 11 09 20 00 128  1.7  2.8  1.02 14.81  5.64 206 1017.0  13.9  13.5 999.0 99.0 99.00
2007 11 09 21 00 128  0.5  1.0  1.03 13.79  5.73 239 1016.5  14.7  13.7 999.0 99.0 99.00
2007 11 09 22 00 139  0.5  1.2  1.03 13.79  5.55 235 1016.3  14.6  13.8 999.0 99.0 99.00
2007 11 09 23 00 241  0.8  1.1  1.04 14.81  5.55 219 1016.3  14.6  13.7 999.0 99.0 99.00
2007 11 10 00 00 141  2.2  2.6  1.11 14.81  6.02 215 1016.2  14.3  13.8 999.0 99.0 99.00
2007 11 10 01 00 170  0.8  1.7  1.09 14.81  5.79 209 1016.4  13.9  13.7 999.0 99.0 99.00
2007 11 10 02 00 281  0.9  1.6  1.09 14.81  5.75 216 1016.8  13.5  13.7 999.0 99.0 99.00
2007 11 10 03 00 323  0.1  0.4  1.01 13.79  5.79 218 1017.2  13.1  13.5 999.0 99.0 99.00
2007 11 10 04 00 211  0.9  1.2  1.08 13.79  6.27 246 1017.1  13.1  13.2 999.0 99.0 99.00
2007 11 10 05 00 225  1.0  1.3  1.11 13.79  6.71 241 1017.6  12.8  13.1 999.0 99.0 99.00
2007 11 10 06 00 141  1.5  2.0  1.09 12.12  6.45 295 1017.7  12.6  13.1 999.0 99.0 99.00
2007 11 10 07 00 123  2.1  2.6  1.07 12.12  7.09 288 1017.5  12.6  13.0 999.0 99.0 99.00
2007 11 10 08 00 157  2.0  2.6  1.18 11.43  7.42 290 1017.7  12.8  13.2 999.0 99.0 99.00
2007 11 10 09 00 164  3.8  4.4  1.37 12.12  8.20 298 1017.1  12.9  13.1 999.0 99.0 99.00
2007 11 10 10 00 172  3.6  4.8  1.31 11.43  8.54 308 1017.1  12.8  13.0 999.0 99.0 99.00
2007 11 10 11 00 167  3.9  4.7  1.22 11.43  7.97 295 1016.9  12.9  13.0 999.0 99.0 99.00
2007 11 10 12 00 167  3.1  3.8  1.31 12.12  8.29 292 1017.2  12.7  13.0 999.0 99.0 99.00
2007 11 10 13 00 154  3.7  4.7  1.30 13.79  8.33 264 1017.1  12.8  12.9 999.0 99.0 99.00
2007 11 10 15 00 162  6.3  7.5  1.36 10.81  7.78 294 1017.2  12.9  12.9 999.0 99.0 99.00
2007 11 10 16 00 163  6.2  7.5  1.35 11.43  7.29 302 1017.5  12.9  12.8 999.0 99.0 99.00
2007 11 10 17 00 168  6.1  7.3  1.43 11.43  7.28 295 1017.7  12.9  12.8 999.0 99.0 99.00
2007 11 10 18 00 172  6.2  7.5  1.46 11.43  6.60 306 1017.7  13.0  12.8 999.0 99.0 99.00
2007 11 10 19 00 177  7.5  8.7  1.51 12.12  6.19 296 1017.7  13.0  12.7 999.0 99.0 99.00
2007 11 10 20 00 179  7.6  9.1  1.62 10.81  6.04 303 1017.3  13.0  12.6 999.0 99.0 99.00
2007 11 10 21 00 172  8.6  9.8  1.57 11.43  5.63 304 1016.2  12.8  12.6 999.0 99.0 99.00
2007 11 10 22 00 171  8.2  9.6  1.69 11.43  5.81 298 1015.3  12.8  12.6 999.0 99.0 99.00
2007 11 10 23 00 178  6.6  8.2  1.58 10.81  5.50 291 1015.1  12.8  12.5 999.0 99.0 99.00
2007 11 11 00 00 187  6.1  7.1  1.55 10.00  5.62 291 1015.2  12.8  12.5 999.0 99.0 99.00
2007 11 11 01 00 180  6.1  7.0  1.55 10.81  5.73 284 1014.8  12.9  12.4 999.0 99.0 99.00
2007 11 11 02 00 175  6.1  7.2  1.56 10.81  5.81 295 1014.6  13.0  12.4 999.0 99.0 99.00
2007 11 11 03 00 183  5.1  6.1  1.41 10.00  5.74 296 1014.6  12.9  12.4 999.0 99.0 99.00
2007 11 11 04 00 177  7.0  8.7  1.48 13.79  6.03 234 1014.0  13.2  12.4 999.0 99.0 99.00
2007 11 11 05 00 221  2.8  4.2  1.45 10.81  5.92 294 1014.5  12.8  12.3 999.0 99.0 99.00
2007 11 11 06 00 222  3.5  4.8  1.38 13.79  5.82 243 1014.5  13.0  12.3 999.0 99.0 99.00
2007 11 11 07 00 287  4.1  4.9  1.46 13.79  6.14 255 1014.7  13.1  12.4 999.0 99.0 99.00
2007 11 11 08 00 320  8.7 10.5  1.49 13.79  6.51 263 1014.8  13.2  12.4 999.0 99.0 99.00
2007 11 11 09 00 341  9.2 11.2  1.56 10.00  5.47 283 1014.8  12.8  12.2 999.0 99.0 99.00
2007 11 11 10 00 331  9.6 11.7  1.63 10.00  5.55 294 1014.9  12.9  12.2 999.0 99.0 99.00
2007 11 11 11 00 331 12.0 14.4  1.68 12.90  4.98 262 1015.4  12.8  12.2 999.0 99.0 99.00
2007 11 11 13 00 332 12.2 15.8  2.29  5.56  5.37 299 1015.3  12.6  12.2 999.0 99.0 99.00
2007 11 11 14 00 339 10.8 14.3  2.37  6.67  5.58 304 1015.6  12.5  12.2 999.0 99.0 99.00
2007 11 11 15 00 335  8.7 10.8  2.82  7.14  6.07 295 1016.0  12.3  12.3 999.0 99.0 99.00
2007 11 11 16 00 354  8.8 10.3  2.37  7.14  5.86 293 1016.7  12.2  12.3 999.0 99.0 99.00
2007 11 11 17 00 353  6.3  7.8  2.36  7.69  6.26 296 1017.5  12.2  12.3 999.0 99.0 99.00
2007 11 11 18 00 332  8.0  9.6  2.21  7.14  6.25 299 1018.5  12.4  12.3 999.0 99.0 99.00
2007 11 11 19 00 353  9.3 11.4  2.34 12.90  6.12 274 1018.5  12.6  12.4 999.0 99.0 99.00
2007 11 11 20 00 343  8.8 11.1  2.26 12.12  6.49 293 1018.5  12.5  12.4 999.0 99.0 99.00
2007 11 11 21 00 325 11.5 14.1  2.33 11.43  6.45 295 1018.2  12.6  12.4 999.0 99.0 99.00
2007 11 11 22 00 337 12.8 15.6  2.67 12.12  6.10 284 1018.3  12.6  12.5 999.0 99.0 99.00
2007 11 11 23 00 338 10.1 12.6  2.80 12.12  6.58 296 1018.1  12.5  12.5 999.0 99.0 99.00
2007 11 12 00 00 334 11.1 13.1  2.81 11.43  6.58 295 1018.5  12.5  12.5 999.0 99.0 99.00
2007 11 12 01 00 336 11.0 13.2  2.68 12.12  6.23 288 1018.1  12.4  12.5 999.0 99.0 99.00
2007 11 12 02 00 343  9.0 10.9  2.73 12.12  6.44 282 1018.1  12.5  12.5 999.0 99.0 99.00
2007 11 12 03 00 336 10.3 11.9  2.63 11.43  6.56 284 1018.2  12.3  12.5 999.0 99.0 99.00
2007 11 12 04 00 338  9.4 11.3  2.37 12.12  6.50 289 1018.4  12.4  12.5 999.0 99.0 99.00
2007 11 12 05 00 338  7.7  9.5  2.32 10.81  6.33 284 1018.8  12.4  12.5 999.0 99.0 99.00
2007 11 12 06 00 343  7.5  9.0  2.31 11.43  6.72 283 1018.8  12.3  12.6 999.0 99.0 99.00
2007 11 12 07 00 340  7.1  8.4  2.31 11.43  7.06 290 1018.7  12.3  12.5 999.0 99.0 99.00
2007 11 12 08 00 349  3.7  5.3  2.28 12.90  7.40 280 1018.8  12.4  12.5 999.0 99.0 99.00
2007 11 12 09 00 324  5.2  6.8  1.95 12.12  7.27 286 1018.9  12.3  12.6 999.0 99.0 99.00
2007 11 12 10 00   2  2.6  3.6  2.28 12.90  7.58 287 1019.2  12.3  12.5 999.0 99.0 99.00
2007 11 12 11 00  20  0.7  1.5  2.09 12.12  7.83 294 1019.4  12.2  12.5 999.0 99.0 99.00
2007 11 12 12 00 305  2.1  3.7  2.02 12.12  7.82 294 1019.9  12.1  12.5 999.0 99.0 99.00
2007 11 12 13 00 322  4.5  5.6  1.94 11.43  7.80 291 1020.5  12.2  12.5 999.0 99.0 99.00
2007 11 12 14 00 134  1.0  2.0  2.17 12.12  8.28 297 1020.1  12.3  12.4 999.0 99.0 99.00
2007 11 12 15 00 342  3.7  4.6  2.15 12.90  8.30 295 1021.7  12.6  12.4 999.0 99.0 99.00
2007 11 12 16 00 352  3.1  3.8  2.08 10.81  8.38 294 1022.6  12.5  12.4 999.0 99.0 99.00
2007 11 12 17 00 131  1.0  2.4  2.18 10.00  8.34 295 1022.4  12.5  12.4 999.0 99.0 99.00
2007 11 12 18 00 125  1.1  2.1  2.05 12.12  8.39 293 1023.0  12.5  12.5 999.0 99.0 99.00
2007 11 12 19 00 168  1.3  2.1  1.95 12.90  8.53 273 1022.9  12.6  12.6 999.0 99.0 99.00
2007 11 12 20 00 177  0.9  1.9  1.99 12.90  8.63 284 1023.2  13.0  12.9 999.0 99.0 99.00
2007 11 12 21 00 228  0.9  1.7  1.92 12.90  8.44 281 1022.8  13.1  13.0 999.0 99.0 99.00
2007 11 12 22 00 303  3.9  5.0  1.88 12.90  8.47 288 1022.8  13.1  13.1 999.0 99.0 99.00
2007 11 12 23 00 308  2.7  3.6  2.02 12.12  8.73 294 1022.6  13.2  13.0 999.0 99.0 99.00
2007 11 13 00 00 348  1.4  2.4  1.83 12.90  8.71 293 1022.7  13.3  13.2 999.0 99.0 99.00
2007 11 13 01 00 313  2.4  3.5  1.88 12.90  9.06 282 1022.9  13.1  13.2 999.0 99.0 99.00
2007 11 13 02 00 292  3.9  4.7  2.03 12.90  9.08 288 1023.2  13.3  13.1 999.0 99.0 99.00
2007 11 13 03 00 290  2.7  3.6  1.89 13.79  9.03 291 1023.1  12.4  13.1 999.0 99.0 99.00
2007 11 13 04 00 323  2.0  2.7  2.08 13.79  9.33 292 1023.4  12.5  13.0 999.0 99.0 99.00
2007 11 13 05 00 309  1.6  2.5  2.04 13.79  9.45 293 1023.6  12.5  13.0 999.0 99.0 99.00
2007 11 13 06 00  24  0.7  1.5  2.11 13.79  9.93 292 1023.8  12.6  13.1 999.0 99.0 99.00
2007 11 13 07 00  35  0.8  1.5  2.30 13.79 10.06 285 1024.1  12.7  12.9 999.0 99.0 99.00
2007 11 13 08 00 125  1.5  2.5  2.39 12.90 10.48 293 1024.0  12.7  12.8 999.0 99.0 99.00
2007 11 13 09 00 115  1.5  3.3  2.65 12.90 10.52 291 1023.5  12.7  12.8 999.0 99.0 99.00
2007 11 13 10 00 114  1.3  2.8  2.94 13.79 10.27 289 1023.4  12.7  12.8 999.0 99.0 99.00
2007 11 13 11 00  50  1.2  2.1  3.13 13.79 10.28 292 1023.2  12.7  12.8 999.0 99.0 99.00
2007 11 13 12 00  41  0.4  1.3  3.18 12.90 10.15 291 1023.2  12.7  12.8 999.0 99.0 99.00
2007 11 13 13 00  68  1.0  2.1  3.53 12.90 10.56 288 1023.4  12.7  12.8 999.0 99.0 99.00
2007 11 13 14 00 156  1.3  2.8  3.09 14.81  9.80 286 1023.0  12.4  12.8 999.0 99.0 99.00
2007 11 13 15 00 288  1.2  2.6  3.31 13.79 10.13 300 1023.6  12.6  12.7 999.0 99.0 99.00
2007 11 13 16 00 360  1.0  2.0  3.11 13.79  9.75 294 1024.2  12.7  12.7 999.0 99.0 99.00
2007 11 13 17 00 351  1.1  2.5  3.04 16.00  9.72 289 1024.5  12.8  12.8 999.0 99.0 99.00
2007 11 13 18 00 310  1.3  3.0  3.07 13.79  9.84 296 1024.5  12.8  12.9 999.0 99.0 99.00
2007 11 13 19 00 324  1.2  2.2  3.20 14.81  9.93 290 1024.4  13.0  13.0 999.0 99.0 99.00
2007 11 13 20 00 299  3.1  4.4  2.78 12.90  9.46 294 1023.6  13.1  13.2 999.0 99.0 99.00
2007 11 13 21 00 317  5.2  6.9  2.79 12.90  9.41 290 1022.5  13.0  13.3 999.0 99.0 99.00
2007 11 13 22 00 317  5.4  6.8  2.91 12.90  9.61 290 1021.8  12.8  13.4 999.0 99.0 99.00
